miRNA_ID,mesh_similarity,doid_similarity,num_sources_mesh,num_sources_doid,mesh_disease_count,doid_disease_count,mesh_max_jaccard,doid_max_jaccard,mesh_jaccard_std,doid_jaccard_std,inter_ontology_agreement
hsa-miR-27b-5p,0.0,0.0,1,1,53,56,0.0,0.0,0.0,0.0,1.0
hsa-miR-760,0.0016233766233766233,0.0,2,1,56,56,0.017857142857142856,0.0,0.0051335676301434725,0.0,0.9983766233766234
hsa-miR-29b-2-5p,0.0,0.0,1,1,56,58,0.0,0.0,0.0,0.0,1.0
hsa-let-7b-3p,0.0016835016835016834,0.0017482517482517483,2,2,54,52,0.018518518518518517,0.019230769230769232,0.005323699764593231,0.005528457447846817,0.99993524993525
hsa-miR-187-5p,0.0,0.0,1,1,50,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-371a-5p,0.0,0.0,1,1,55,52,0.0,0.0,0.0,0.0,1.0
hsa-miR-221-5p,0.001058201058201058,0.0011494252873563218,3,3,64,59,0.015873015873015872,0.017241379310344827,0.00395942580610999,0.004300755616981542,0.9999087757708447
hsa-miR-885-5p,0.0,0.00130718954248366,3,3,52,52,0.0,0.0196078431372549,0.0,0.0048910554075476355,0.9986928104575163
hsa-miR-548d-5p,0.0,0.0,1,1,32,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-937-3p,0.0,0.0,1,1,51,53,0.0,0.0,0.0,0.0,1.0
hsa-miR-1224-3p,0.0,0.0,1,1,31,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-200b-5p,0.0,0.0,1,1,58,58,0.0,0.0,0.0,0.0,1.0
hsa-miR-106a-3p,0.002457002457002457,0.0025974025974025974,2,2,37,35,0.02702702702702703,0.02857142857142857,0.0077697239807576896,0.008213708208229557,0.9998595998595998
hsa-miR-1237-3p,0.0,0.0,1,1,48,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-199b-3p,0.0,0.0,1,1,46,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-939-5p,0.0,0.0,1,1,63,59,0.0,0.0,0.0,0.0,1.0
hsa-miR-374b-5p,0.0013986013986013986,0.001466275659824047,2,2,65,62,0.015384615384615385,0.016129032258064516,0.004422765958277453,0.004636770762710234,0.9999323257387773
hsa-miR-149-3p,0.0016233766233766233,0.0017825311942959,2,2,56,51,0.017857142857142856,0.0196078431372549,0.0051335676301434725,0.005636858574275186,0.9998408454290807
hsa-miR-16-2-3p,0.001652892561983471,0.0016233766233766233,2,2,55,56,0.01818181818181818,0.017857142857142856,0.005226905223418808,0.0051335676301434725,0.9999704840613931
hsa-let-7a-3p,0.002898550724637681,0.0032520325203252032,3,3,46,41,0.021739130434782608,0.024390243902439025,0.007389883353033021,0.008291088639988268,0.9996465182043125
hsa-miR-1228-3p,0.0,0.0,1,1,58,59,0.0,0.0,0.0,0.0,1.0
hsa-miR-30c-1-3p,0.0,0.0,1,1,55,54,0.0,0.0,0.0,0.0,1.0
hsa-miR-1234-3p,0.0,0.0,1,1,49,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-30d-3p,0.0,0.0,1,1,53,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-1225-3p,0.0,0.0,1,1,40,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-513b-5p,0.0,0.0,1,1,55,52,0.0,0.0,0.0,0.0,1.0
hsa-miR-490-5p,0.0,0.0,1,1,46,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-1226-5p,0.0,0.0,1,1,37,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-30b-3p,0.0,0.0,1,1,57,55,0.0,0.0,0.0,0.0,1.0
hsa-miR-1238-3p,0.0018181818181818182,0.002066115702479339,2,2,50,44,0.02,0.022727272727272728,0.00574959574576069,0.006533631529273511,0.9997520661157024
hsa-miR-933,0.002331002331002331,0.0025974025974025974,2,2,39,35,0.02564102564102564,0.02857142857142857,0.007371276597129089,0.008213708208229557,0.9997335997335998
hsa-miR-33b-3p,0.0017482517482517483,0.0017152658662092624,2,2,52,53,0.019230769230769232,0.018867924528301886,0.005528457447846817,0.005424146929962914,0.9999670141179575
hsa-miR-513c-5p,0.0,0.0,1,1,49,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-337-5p,0.0,0.0,1,1,54,54,0.0,0.0,0.0,0.0,1.0
hsa-miR-19b-1-5p,0.0,0.0,1,1,51,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-616-3p,0.0,0.0,1,1,44,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-23a-5p,0.0,0.0,1,1,50,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-99b-3p,0.0016835016835016834,0.0016835016835016834,2,2,54,54,0.018518518518518517,0.018518518518518517,0.005323699764593231,0.005323699764593231,1.0
hsa-miR-874-3p,0.0015151515151515152,0.001567398119122257,2,2,60,58,0.016666666666666666,0.017241379310344827,0.004791329788133908,0.00495654805669025,0.9999477533960293
hsa-miR-200c-5p,0.0018181818181818182,0.0017482517482517483,2,2,50,52,0.02,0.019230769230769232,0.00574959574576069,0.005528457447846817,0.9999300699300699
hsa-miR-15a-3p,0.0,0.0,1,1,37,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-505-5p,0.0017152658662092624,0.001652892561983471,2,2,53,55,0.018867924528301886,0.01818181818181818,0.005424146929962914,0.005226905223418808,0.9999376266957742
hsa-miR-892b,0.0,0.0,1,1,43,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-574-5p,0.0,0.0,2,2,56,52,0.0,0.0,0.0,0.0,1.0
hsa-miR-411-3p,0.0,0.0,1,1,44,49,0.0,0.0,0.0,0.0,1.0
hsa-miR-1228-5p,0.0,0.0,1,1,50,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-92b-5p,0.0019342359767891683,0.0019342359767891683,2,2,47,47,0.02127659574468085,0.02127659574468085,0.006116591218894351,0.006116591218894351,1.0
hsa-miR-379-3p,0.0,0.0,1,1,46,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-767-3p,0.002331002331002331,0.0,2,2,39,38,0.02564102564102564,0.0,0.007371276597129089,0.0,0.9976689976689976
hsa-miR-25-5p,0.0037878787878787876,0.0038684719535783366,2,2,48,47,0.041666666666666664,0.0425531914893617,0.01197832447033477,0.012233182437788702,0.9999194068343005
hsa-miR-155-3p,0.0035650623885918,0.0017825311942959,2,2,51,51,0.0392156862745098,0.0196078431372549,0.011273717148550372,0.005636858574275186,0.9982174688057041
hsa-miR-31-3p,0.001652892561983471,0.001652892561983471,2,2,55,55,0.01818181818181818,0.01818181818181818,0.005226905223418808,0.005226905223418808,1.0
hsa-miR-122-3p,0.0,0.0,2,2,26,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-664a-3p,0.0015408320493066256,0.0016233766233766233,2,2,59,56,0.01694915254237288,0.017857142857142856,0.0048725387675938045,0.0051335676301434725,0.99991745542593
hsa-miR-1268a,0.0,0.0,1,1,41,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1469,0.0,0.0,1,1,37,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-1909-3p,0.0,0.0,1,1,33,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-500a-3p,0.0017152658662092624,0.0018939393939393938,2,2,53,48,0.018867924528301886,0.020833333333333332,0.005424146929962914,0.005989162235167385,0.9998213264722698
hsa-miR-340-3p,0.0016233766233766233,0.0017152658662092624,2,2,56,53,0.017857142857142856,0.018867924528301886,0.0051335676301434725,0.005424146929962914,0.9999081107571673
hsa-miR-663b,0.0,0.0,1,1,34,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-339-3p,0.0,0.0,1,1,44,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-1269a,0.0,0.0,1,1,33,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-621,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-1470,0.0030303030303030303,0.0036363636363636364,2,2,30,25,0.03333333333333333,0.04,0.009582659576267817,0.01149919149152138,0.9993939393939394
hsa-miR-1915-3p,0.0,0.0,1,1,53,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-27a-5p,0.0,0.0,2,2,42,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-18b-3p,0.0,0.0,1,1,45,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-132-5p,0.0016835016835016834,0.0018181818181818182,2,2,54,50,0.018518518518518517,0.02,0.005323699764593231,0.00574959574576069,0.9998653198653199
hsa-miR-1249-3p,0.0,0.0,1,1,54,52,0.0,0.0,0.0,0.0,1.0
hsa-miR-922,0.0,0.0,1,1,32,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-1260a,0.0,0.0,2,2,51,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-892a,0.0,0.0,1,1,35,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-548b-5p,0.0,0.0,2,2,39,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1261,0.0,0.0,1,1,30,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1298-5p,0.0,0.0,1,1,38,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1207-5p,0.00202020202020202,0.002331002331002331,2,2,45,39,0.022222222222222223,0.02564102564102564,0.006388439717511877,0.007371276597129089,0.9996891996891997
hsa-miR-377-5p,0.0,0.0,1,1,51,55,0.0,0.0,0.0,0.0,1.0
hsa-miR-320c,0.00130718954248366,0.0014492753623188406,3,3,54,48,0.0196078431372549,0.021739130434782608,0.0048910554075476355,0.00542269186488977,0.9998579141801648
hsa-miR-361-3p,0.0014204545454545455,0.0013986013986013986,2,2,64,65,0.015625,0.015384615384615385,0.004491871676375539,0.004422765958277453,0.9999781468531469
hsa-miR-320b,0.0011299435028248588,0.0011494252873563218,3,3,63,61,0.01694915254237288,0.017241379310344827,0.004227861453981855,0.004300755616981542,0.9999805182154685
hsa-miR-767-5p,0.0,0.0,1,1,45,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-518e-5p,0.0,0.0,1,1,26,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-1185-5p,0.0,0.0,1,1,44,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-633,0.0,0.0,1,1,34,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-655-3p,0.0,0.0,1,1,47,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-518a-5p,0.0,0.0,1,1,31,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-124-5p,0.0,0.0,1,1,26,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-105-3p,0.0,0.0,1,1,42,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-499a-3p,0.0,0.0,1,1,34,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-130b-5p,0.0,0.0,1,1,54,54,0.0,0.0,0.0,0.0,1.0
hsa-miR-26a-1-3p,0.0,0.0,1,1,50,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-135b-3p,0.0,0.0,1,1,53,56,0.0,0.0,0.0,0.0,1.0
hsa-miR-551b-5p,0.0,0.0,1,1,49,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-32-3p,0.001652892561983471,0.0016233766233766233,2,2,55,56,0.01818181818181818,0.017857142857142856,0.005226905223418808,0.0051335676301434725,0.9999704840613931
hsa-miR-192-3p,0.0,0.0,1,1,37,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-29b-1-5p,0.0,0.0,1,1,61,59,0.0,0.0,0.0,0.0,1.0
hsa-miR-509-5p,0.002331002331002331,0.0025974025974025974,2,2,39,35,0.02564102564102564,0.02857142857142857,0.007371276597129089,0.008213708208229557,0.9997335997335998
hsa-miR-541-5p,0.0,0.0,1,1,25,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-129-1-3p,0.0,0.0,1,1,39,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-610,0.0,0.0,1,1,33,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-186-3p,0.0,0.0,1,1,43,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-183-3p,0.0011904761904761904,0.0011111111111111111,3,3,57,61,0.017857142857142856,0.016666666666666666,0.0044543540318737395,0.00415739709641549,0.9999206349206349
hsa-miR-548c-5p,0.0,0.0,1,1,25,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-33a-3p,0.0,0.0,1,1,35,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-1236-3p,0.0,0.0,1,1,35,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-23b-5p,0.0,0.0,1,1,49,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-194-3p,0.0,0.0,1,1,47,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-376a-5p,0.0,0.0,1,1,45,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-656-3p,0.0,0.0,1,1,50,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-548a-5p,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-367-5p,0.0,0.0,1,1,23,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-450b-5p,0.0,0.0,1,1,53,51,0.0,0.0,0.0,0.0,1.0
hsa-let-7f-2-3p,0.0,0.0,1,2,52,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-556-3p,0.0,0.0,1,1,44,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-195-3p,0.0,0.0016233766233766233,2,2,54,56,0.0,0.017857142857142856,0.0,0.0051335676301434725,0.9983766233766234
hsa-let-7i-3p,0.0027210884353741495,0.0027210884353741495,3,3,49,49,0.02040816326530612,0.02040816326530612,0.006937441515092224,0.006937441515092224,1.0
hsa-miR-744-3p,0.0,0.0,1,1,48,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-7-2-3p,0.0,0.0,1,1,33,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-1226-3p,0.0,0.0,1,1,47,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-130a-5p,0.0,0.0,1,1,38,38,0.0,0.0,0.0,0.0,1.0
hsa-let-7g-3p,0.0032520325203252032,0.0036036036036036037,3,3,41,37,0.024390243902439025,0.02702702702702703,0.008291088639988268,0.009187422547014027,0.9996484289167216
hsa-miR-1275,0.001594896331738437,0.001652892561983471,2,2,57,55,0.017543859649122806,0.01818181818181818,0.005043505040140956,0.005226905223418808,0.999942003769755
hsa-miR-1184,0.0032467532467532465,0.0036363636363636364,2,2,28,25,0.03571428571428571,0.04,0.010267135260286945,0.01149919149152138,0.9996103896103896
hsa-miR-1262,0.0,0.0,1,1,47,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-523-5p,0.0,0.0,1,1,4,5,0.0,0.0,0.0,0.0,1.0
hsa-miR-1267,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1539,0.0,0.0,1,1,41,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-1207-3p,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-1290,0.003134796238244514,0.0018552875695732837,2,2,58,49,0.034482758620689655,0.02040816326530612,0.0099130961133805,0.005866934434449683,0.9987204913313288
hsa-miR-938,0.00267379679144385,0.002932551319648094,2,2,34,31,0.029411764705882353,0.03225806451612903,0.008455287861412778,0.009273541525420467,0.9997412454717958
hsa-miR-20b-3p,0.0,0.0,1,1,50,49,0.0,0.0,0.0,0.0,1.0
hsa-miR-1183,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-196a-3p,0.0,0.0,1,1,36,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-1321,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1285-3p,0.0029629629629629632,0.0033333333333333335,3,3,45,40,0.022222222222222223,0.025,0.007554102983100422,0.008498365855987976,0.9996296296296296
hsa-miR-1245a,0.0,0.0,1,1,32,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-548e-3p,0.0,0.0,1,1,51,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-548h-5p,0.0,0.0,1,1,29,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-148b-5p,0.0,0.0,1,1,44,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-1293,0.0,0.0,1,1,38,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-1246,0.0034482758620689655,0.0037037037037037034,3,3,58,54,0.034482758620689655,0.037037037037037035,0.009337975177742482,0.010029677042760443,0.9997445721583652
hsa-miR-590-3p,0.0,0.0,1,1,44,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-1324,0.0,0.0,1,1,31,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1303,0.0,0.0,1,1,42,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-1244,0.0,0.0,1,1,30,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1203,0.0,0.0,1,1,21,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-1181,0.0,0.0,1,1,50,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-1197,0.0,0.0,1,1,37,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-1276,0.0,0.0,1,1,38,38,0.0,0.0,0.0,0.0,1.0
hsa-miR-888-3p,0.0,0.0,1,1,29,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-19a-5p,0.002525252525252525,0.002525252525252525,2,2,36,36,0.027777777777777776,0.027777777777777776,0.007985549646889847,0.007985549646889847,1.0
hsa-miR-1255b-5p,0.0,0.0,1,1,30,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1272,0.0,0.0,1,1,30,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1247-5p,0.0018181818181818182,0.0018181818181818182,2,2,50,50,0.02,0.02,0.00574959574576069,0.00574959574576069,1.0
hsa-miR-450b-3p,0.0,0.0,1,1,34,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-1253,0.0,0.0,1,1,26,22,0.0,0.0,0.0,0.0,1.0
hsa-miR-222-5p,0.0,0.0,1,1,42,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-548p,0.0,0.0,1,1,22,19,0.0,0.0,0.0,0.0,1.0
hsa-miR-508-5p,0.0021141649048625794,0.002331002331002331,2,2,43,39,0.023255813953488372,0.02564102564102564,0.006685576448558941,0.007371276597129089,0.9997831625738602
hsa-miR-26a-2-3p,0.0,0.0,1,1,45,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-1182,0.0,0.0,1,1,41,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1304-5p,0.0,0.0,1,1,44,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-943,0.0,0.0,1,1,36,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-1202,0.0,0.0,1,1,37,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1295a,0.0,0.0,1,1,39,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-302f,0.0,0.0,1,1,23,21,0.0,0.0,0.0,0.0,1.0
hsa-miR-218-2-3p,0.0,0.0,1,1,37,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-920,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-1204,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-1231,0.0,0.0,1,1,42,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1243,0.0,0.0,1,1,34,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-1289,0.0,0.0,1,1,35,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-548m,0.0,0.0,1,1,36,31,0.0,0.0,0.0,0.0,1.0
hsa-miR-1263,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-1288-3p,0.0,0.0,1,1,47,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-1248,0.0019342359767891683,0.002066115702479339,2,2,47,44,0.02127659574468085,0.022727272727272728,0.006116591218894351,0.006533631529273511,0.9998681202743098
hsa-miR-497-3p,0.0,0.0,1,1,45,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-1250-5p,0.0,0.0,1,1,36,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-890,0.0,0.0,1,1,38,33,0.0,0.0,0.0,0.0,1.0
hsa-miR-548g-3p,0.0,0.0,1,1,25,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-1291,0.0,0.0,2,2,50,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-1271-5p,0.0,0.0,1,1,49,50,0.0,0.0,0.0,0.0,1.0
hsa-miR-374a-3p,0.0,0.0,1,1,43,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-302e,0.0,0.0,1,1,24,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-1200,0.0,0.0,1,1,21,20,0.0,0.0,0.0,0.0,1.0
hsa-miR-1178-3p,0.0,0.0,1,1,23,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-1205,0.0,0.0,1,1,12,13,0.0,0.0,0.0,0.0,1.0
hsa-miR-208b-3p,0.0023809523809523807,0.0026666666666666666,3,3,31,28,0.03571428571428571,0.04,0.008908708063747479,0.009977753031397177,0.9997142857142857
hsa-miR-1301-3p,0.0,0.0,1,1,52,54,0.0,0.0,0.0,0.0,1.0
hsa-miR-1180-3p,0.0,0.0,1,1,45,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-924,0.0,0.0,1,1,22,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-1286,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-96-3p,0.0,0.0,1,1,37,40,0.0,0.0,0.0,0.0,1.0
hsa-miR-219a-1-3p,0.0,0.0,1,1,40,40,0.0,0.0,0.0,0.0,1.0
hsa-miR-1233-3p,0.0,0.0,2,2,33,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-1251-5p,0.0,0.0,1,1,40,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-935,0.0,0.0,1,1,41,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-513a-3p,0.0,0.0,1,1,35,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-1322,0.0,0.0,1,1,27,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-188-3p,0.0023923444976076554,0.002457002457002457,2,2,38,37,0.02631578947368421,0.02702702702702703,0.007565257560211433,0.0077697239807576896,0.9999353420406052
hsa-miR-100-3p,0.0,0.0,1,1,44,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-1257,0.0,0.0,1,1,25,23,0.0,0.0,0.0,0.0,1.0
hsa-miR-1297,0.0,0.0,1,1,21,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-593-3p,0.0,0.0,2,2,37,32,0.0,0.0,0.0,0.0,1.0
hsa-miR-223-5p,0.004545454545454545,0.004878048780487805,3,3,44,41,0.045454545454545456,0.04878048780487805,0.012309149097933274,0.013209818544123514,0.9996674057649667
hsa-miR-891b,0.0,0.0,1,1,35,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-518d-5p,0.0,0.0,1,1,12,12,0.0,0.0,0.0,0.0,1.0
hsa-miR-323a-5p,0.0,0.0,1,1,41,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-218-1-3p,0.0,0.0,1,1,43,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-891a-5p,0.0,0.0,1,1,47,47,0.0,0.0,0.0,0.0,1.0
hsa-miR-138-1-3p,0.0017152658662092624,0.0018181818181818182,2,2,53,50,0.018867924528301886,0.02,0.005424146929962914,0.00574959574576069,0.9998970840480275
hsa-miR-921,0.0,0.0,1,1,28,26,0.0,0.0,0.0,0.0,1.0
hsa-miR-138-2-3p,0.0,0.0,1,1,38,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-517b-3p,0.0,0.0,1,1,37,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1914-3p,0.0,0.0,1,1,32,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-1908-5p,0.0,0.0,1,1,43,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-1914-5p,0.0,0.0,1,1,37,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-1913,0.0,0.0,1,1,36,34,0.0,0.0,0.0,0.0,1.0
hsa-miR-1307-3p,0.0,0.0,1,1,55,56,0.0,0.0,0.0,0.0,1.0
hsa-miR-1471,0.0,0.0,1,1,29,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-548i,0.0,0.0,1,1,28,24,0.0,0.0,0.0,0.0,1.0
hsa-miR-1270,0.0,0.0,1,1,34,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1825,0.0,0.0,2,2,41,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-548f-3p,0.0,0.0,1,1,38,40,0.0,0.0,0.0,0.0,1.0
hsa-miR-19b-2-5p,0.0,0.0,1,1,33,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-875-3p,0.0,0.0,1,1,18,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-875-5p,0.0,0.0,1,1,30,28,0.0,0.0,0.0,0.0,1.0
hsa-miR-664a-5p,0.0,0.0,1,1,51,53,0.0,0.0,0.0,0.0,1.0
hsa-miR-1299,0.0,0.0,1,1,39,35,0.0,0.0,0.0,0.0,1.0
hsa-miR-1292-5p,0.0,0.0,1,1,44,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-708-3p,0.0,0.0,1,1,47,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-618,0.0,0.0,1,1,43,43,0.0,0.0,0.0,0.0,1.0
hsa-miR-92a-2-5p,0.0,0.0,1,1,32,30,0.0,0.0,0.0,0.0,1.0
hsa-miR-331-5p,0.0,0.0,1,1,44,46,0.0,0.0,0.0,0.0,1.0
hsa-miR-146a-3p,0.0,0.0,1,1,40,39,0.0,0.0,0.0,0.0,1.0
hsa-miR-589-3p,0.0,0.0,1,1,39,40,0.0,0.0,0.0,0.0,1.0
hsa-miR-548k,0.0,0.0,1,1,28,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-1294,0.0,0.0,1,1,39,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-1287-5p,0.0,0.0,1,1,50,49,0.0,0.0,0.0,0.0,1.0
hsa-miR-599,0.0,0.0,1,1,32,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1266-5p,0.0,0.0,1,1,40,44,0.0,0.0,0.0,0.0,1.0
hsa-miR-1281,0.0,0.0,1,1,36,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-1264,0.0,0.0,1,1,31,27,0.0,0.0,0.0,0.0,1.0
hsa-miR-1277-3p,0.0,0.0,1,1,47,49,0.0,0.0,0.0,0.0,1.0
hsa-miR-548n,0.0,0.0,1,1,38,36,0.0,0.0,0.0,0.0,1.0
hsa-miR-16-1-3p,0.0,0.0,1,1,49,54,0.0,0.0,0.0,0.0,1.0
hsa-miR-624-3p,0.0,0.0,1,1,32,29,0.0,0.0,0.0,0.0,1.0
hsa-miR-548o-3p,0.0,0.0,1,1,40,41,0.0,0.0,0.0,0.0,1.0
hsa-miR-1258,0.0,0.0,1,1,50,48,0.0,0.0,0.0,0.0,1.0
hsa-miR-1256,0.0,0.0,1,1,29,25,0.0,0.0,0.0,0.0,1.0
hsa-miR-548j-5p,0.0,0.0,1,1,44,45,0.0,0.0,0.0,0.0,1.0
hsa-miR-1206,0.0,0.0,1,1,22,18,0.0,0.0,0.0,0.0,1.0
hsa-miR-545-5p,0.0,0.0,2,2,40,42,0.0,0.0,0.0,0.0,1.0
hsa-miR-1305,0.0,0.0,1,1,53,53,0.0,0.0,0.0,0.0,1.0
hsa-miR-1278,0.0,0.0,1,1,38,36,0.0,0.0,0.0,0.0,1.0
